Record Length,2.500000e+03,,  -0.000800000000,   3.52000,
Sample Interval,4.000000e-07,,  -0.000799600000,   3.60000,
Trigger Point,2.000000000000e+03,,  -0.000799200000,   3.60000,
,,,  -0.000798800000,   3.84000,
,,,  -0.000798400000,   3.92000,
,,,  -0.000798000000,   3.92000,
Source,CH1,,  -0.000797600000,   4.08000,
Vertical Units,V,,  -0.000797200000,   4.16000,
Vertical Scale,2.000000e+00,,  -0.000796800000,   4.16000,
Vertical Offset,0.000000e+00,,  -0.000796400000,   4.16000,
Horizontal Units,s,,  -0.000796000000,   4.32000,
Horizontal Scale,1.000000e-04,,  -0.000795600000,   4.40000,
Pt Fmt,Y,,  -0.000795200000,   4.40000,
Yzero,0.000000e+00,,  -0.000794800000,   4.32000,
Probe Atten,1.000000e+00,,  -0.000794400000,   4.56000,
Model Number,TBS1072B-EDU,,  -0.000794000000,   4.64000,
Serial Number,C014308,,  -0.000793600000,   4.56000,
Firmware Version,FV:v4.06,,  -0.000793200000,   4.48000,
,,,-00.000792800000,   4.56000,
,,,-00.000792400000,   4.72000,
,,,-00.000792000000,   4.64000,
,,,-00.000791600000,   4.64000,
,,,-00.000791200000,   4.64000,
,,,-00.000790800000,   4.56000,
,,,-00.000790400000,   4.56000,
,,,-00.000790000000,   4.56000,
,,,-00.000789600000,   4.48000,
,,,-00.000789200000,   4.56000,
,,,-00.000788800000,   4.48000,
,,,-00.000788400000,   4.48000,
,,,-00.000788000000,   4.48000,
,,,-00.000787600000,   4.56000,
,,,-00.000787200000,   4.40000,
,,,-00.000786800000,   4.40000,
,,,-00.000786400000,   4.24000,
,,,-00.000786000000,   4.32000,
,,,-00.000785600000,   4.16000,
,,,-00.000785200000,   4.16000,
,,,-00.000784800000,   4.00000,
,,,-00.000784400000,   3.92000,
,,,-00.000784000000,   3.92000,
,,,-00.000783600000,   3.76000,
,,,-00.000783200000,   3.60000,
,,,-00.000782800000,   3.60000,
,,,-00.000782400000,   3.52000,
,,,-00.000782000000,   3.44000,
,,,-00.000781600000,   3.36000,
,,,-00.000781200000,   3.28000,
,,,-00.000780800000,   3.12000,
,,,-00.000780400000,   3.04000,
,,,-00.000780000000,   2.80000,
,,,-00.000779600000,   2.72000,
,,,-00.000779200000,   2.64000,
,,,-00.000778800000,   2.40000,
,,,-00.000778400000,   2.40000,
,,,-00.000778000000,   2.32000,
,,,-00.000777600000,   2.16000,
,,,-00.000777200000,   2.00000,
,,,-00.000776800000,   1.84000,
,,,-00.000776400000,   1.76000,
,,,-00.000776000000,   1.60000,
,,,-00.000775600000,   1.44000,
,,,-00.000775200000,   1.28000,
,,,-00.000774800000,   1.12000,
,,,-00.000774400000,   1.04000,
,,,-00.000774000000,   0.80000,
,,,-00.000773600000,   0.80000,
,,,-00.000773200000,   0.56000,
,,,-00.000772800000,   0.48000,
,,,-00.000772400000,   0.32000,
,,,-00.000772000000,   0.16000,
,,,-00.000771600000,  -0.08000,
,,,-00.000771200000,  -0.24000,
,,,-00.000770800000,  -0.32000,
,,,-00.000770400000,  -0.48000,
,,,-00.000770000000,  -0.64000,
,,,-00.000769600000,  -0.88000,
,,,-00.000769200000,  -0.88000,
,,,-00.000768800000,  -1.04000,
,,,-00.000768400000,  -1.20000,
,,,-00.000768000000,  -1.36000,
,,,-00.000767600000,  -1.44000,
,,,-00.000767200000,  -1.52000,
,,,-00.000766800000,  -1.76000,
,,,-00.000766400000,  -1.92000,
,,,-00.000766000000,  -2.08000,
,,,-00.000765600000,  -2.16000,
,,,-00.000765200000,  -2.32000,
,,,-00.000764800000,  -2.40000,
,,,-00.000764400000,  -2.56000,
,,,-00.000764000000,  -2.64000,
,,,-00.000763600000,  -2.88000,
,,,-00.000763200000,  -2.96000,
,,,-00.000762800000,  -3.04000,
,,,-00.000762400000,  -3.12000,
,,,-00.000762000000,  -3.20000,
,,,-00.000761600000,  -3.28000,
,,,-00.000761200000,  -3.44000,
,,,-00.000760800000,  -3.60000,
,,,-00.000760400000,  -3.68000,
,,,-00.000760000000,  -3.84000,
,,,-00.000759600000,  -3.84000,
,,,-00.000759200000,  -3.92000,
,,,-00.000758800000,  -4.00000,
,,,-00.000758400000,  -4.08000,
,,,-00.000758000000,  -4.24000,
,,,-00.000757600000,  -4.16000,
,,,-00.000757200000,  -4.24000,
,,,-00.000756800000,  -4.32000,
,,,-00.000756400000,  -4.32000,
,,,-00.000756000000,  -4.48000,
,,,-00.000755600000,  -4.40000,
,,,-00.000755200000,  -4.48000,
,,,-00.000754800000,  -4.48000,
,,,-00.000754400000,  -4.56000,
,,,-00.000754000000,  -4.48000,
,,,-00.000753600000,  -4.56000,
,,,-00.000753200000,  -4.64000,
,,,-00.000752800000,  -4.56000,
,,,-00.000752400000,  -4.64000,
,,,-00.000752000000,  -4.64000,
,,,-00.000751600000,  -4.56000,
,,,-00.000751200000,  -4.64000,
,,,-00.000750800000,  -4.56000,
,,,-00.000750400000,  -4.64000,
,,,-00.000750000000,  -4.64000,
,,,-00.000749600000,  -4.48000,
,,,-00.000749200000,  -4.40000,
,,,-00.000748800000,  -4.40000,
,,,-00.000748400000,  -4.40000,
,,,-00.000748000000,  -4.32000,
,,,-00.000747600000,  -4.32000,
,,,-00.000747200000,  -4.24000,
,,,-00.000746800000,  -4.24000,
,,,-00.000746400000,  -4.08000,
,,,-00.000746000000,  -4.08000,
,,,-00.000745600000,  -3.92000,
,,,-00.000745200000,  -3.84000,
,,,-00.000744800000,  -3.92000,
,,,-00.000744400000,  -3.68000,
,,,-00.000744000000,  -3.60000,
,,,-00.000743600000,  -3.52000,
,,,-00.000743200000,  -3.52000,
,,,-00.000742800000,  -3.36000,
,,,-00.000742400000,  -3.20000,
,,,-00.000742000000,  -3.04000,
,,,-00.000741600000,  -3.04000,
,,,-00.000741200000,  -2.96000,
,,,-00.000740800000,  -2.72000,
,,,-00.000740400000,  -2.72000,
,,,-00.000740000000,  -2.56000,
,,,-00.000739600000,  -2.40000,
,,,-00.000739200000,  -2.24000,
,,,-00.000738800000,  -2.08000,
,,,-00.000738400000,  -1.92000,
,,,-00.000738000000,  -1.84000,
,,,-00.000737600000,  -1.84000,
,,,-00.000737200000,  -1.60000,
,,,-00.000736800000,  -1.52000,
,,,-00.000736400000,  -1.44000,
,,,-00.000736000000,  -1.20000,
,,,-00.000735600000,  -1.04000,
,,,-00.000735200000,  -0.88000,
